"friendly_exam_name","normalized_exam_name","cpt_codes","primary_cpt_code","modifier","modifier_26_wrvu","modality","body_region","contrast_status","cms_official_description","common_aliases","powerscribe_aliases","hospital_site_aliases","typical_combinations","active","created_at","updated_at"
"DXA w/ VFA","DXA W VFA","[""77085-26""]","77085","26","0.29","OTHER","DXA","with","","[""DXA w/ VFA"",""DXA W VFA""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"VFA via DXA","VFA VIA DXA","[""77086-26""]","77086","26","0.17","OTHER","DXA","not_applicable","","[""VFA via DXA"",""VFA VIA DXA""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Bone Age Study","BONE AGE STUDY","[""77072-26""]","77072","26","0.19","XR","DXA","not_applicable","","[""Bone Age Study"",""BONE AGE STUDY""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Bone Scan Limited","BONE SCAN LIMITED","[""78300-26""]","78300","26","0.6","NM_PET","Bone","not_applicable","","[""Bone Scan Limited"",""BONE SCAN LIMITED""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Bone Scan Multiple Areas","BONE SCAN MULTIPLE AREAS","[""78305-26""]","78305","26","0.81","NM_PET","Bone","not_applicable","","[""Bone Scan Multiple Areas"",""BONE SCAN MULTIPLE AREAS""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Bone Scan Whole Body","BONE SCAN WHOLE BODY","[""78306-26""]","78306","26","0.84","NM_PET","Bone","not_applicable","","[""Bone Scan Whole Body"",""BONE SCAN WHOLE BODY""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Bone Scan 3-Phase","BONE SCAN 3 PHASE","[""78315-26""]","78315","26","0.99","NM_PET","Bone","not_applicable","","[""Bone Scan 3-Phase"",""BONE SCAN 3 PHASE""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Myocardial Perfusion SPECT Single","MYOCARDIAL PERFUSION SPECT SINGLE","[""78451-26""]","78451","26","1.35","NM_PET","Cardiac","not_applicable","","[""Myocardial Perfusion SPECT Single"",""MYOCARDIAL PERFUSION SPECT SINGLE""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Myocardial Perfusion SPECT Multiple","MYOCARDIAL PERFUSION SPECT MULTIPLE","[""78452-26""]","78452","26","1.58","NM_PET","Cardiac","not_applicable","","[""Myocardial Perfusion SPECT Multiple"",""MYOCARDIAL PERFUSION SPECT MULTIPLE""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Myocardial PET w/ CT Single","MYOCARDIAL PET W CT SINGLE","[""78429-26""]","78429","26","1.72","NM_PET","Cardiac","with","","[""Myocardial PET w/ CT Single"",""MYOCARDIAL PET W CT SINGLE""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Myocardial PET Rest & Stress w/ CT","MYOCARDIAL PET REST AND STRESS W CT","[""78431-26""]","78431","26","1.85","NM_PET","Cardiac","with","","[""Myocardial PET Rest \u0026 Stress w/ CT"",""MYOCARDIAL PET REST AND STRESS W CT""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Myocardial PET w/ CT Multiple","MYOCARDIAL PET W CT MULTIPLE","[""78430-26""]","78430","26","1.63","NM_PET","Cardiac","with","","[""Myocardial PET w/ CT Multiple"",""MYOCARDIAL PET W CT MULTIPLE""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Myocardial PET w/o CT Single","MYOCARDIAL PET WO CT SINGLE","[""78432-26""]","78432","26","2.02","NM_PET","Cardiac","without","","[""Myocardial PET w/o CT Single"",""MYOCARDIAL PET WO CT SINGLE""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Myocardial PET w/o CT Multiple","MYOCARDIAL PET WO CT MULTIPLE","[""78433-26""]","78433","26","2.2","NM_PET","Cardiac","without","","[""Myocardial PET w/o CT Multiple"",""MYOCARDIAL PET WO CT MULTIPLE""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Myocardial PET R&S w/o CT","MYOCARDIAL PET R AND S WO CT","[""78434-26""]","78434","26","0.61","NM_PET","Cardiac","without","","[""Myocardial PET R\u0026S w/o CT"",""MYOCARDIAL PET R AND S WO CT""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"MUGA Single","MUGA SINGLE","[""78472-26""]","78472","26","0.96","NM_PET","Cardiac","not_applicable","","[""MUGA Single"",""MUGA SINGLE""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"MUGA Multiple","MUGA MULTIPLE","[""78473-26""]","78473","26","1.43","NM_PET","Cardiac","not_applicable","","[""MUGA Multiple"",""MUGA MULTIPLE""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Cardiac Shunt","CARDIAC SHUNT","[""78466-26""]","78466","26","0.67","OTHER","Cardiac","not_applicable","","[""Cardiac Shunt"",""CARDIAC SHUNT""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Cardiac Flow Imaging","CARDIAC FLOW IMAGING","[""78468-26""]","78468","26","0.78","OTHER","Abdomen","not_applicable","","[""Cardiac Flow Imaging"",""CARDIAC FLOW IMAGING""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Cardiac Function Add-On","CARDIAC FUNCTION ADD ON","[""78469-26""]","78469","26","0.9","OTHER","Cardiac","not_applicable","","[""Cardiac Function Add-On"",""CARDIAC FUNCTION ADD ON""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"V/Q Ventilation Only","V Q VENTILATION ONLY","[""78579-26""]","78579","26","0.48","NM_PET","Chest","not_applicable","","[""V/Q Ventilation Only"",""V Q VENTILATION ONLY""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"V/Q Perfusion Only","V Q PERFUSION ONLY","[""78580-26""]","78580","26","0.72","NM_PET","Chest","not_applicable","","[""V/Q Perfusion Only"",""V Q PERFUSION ONLY""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"V/Q Scan","V Q SCAN","[""78582-26""]","78582","26","1.04","NM_PET","Chest","not_applicable","","[""V/Q Scan"",""V Q SCAN""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Lung Perfusion Quantitative","LUNG PERFUSION QUANTITATIVE","[""78597-26""]","78597","26","0.73","OTHER","Chest","not_applicable","","[""Lung Perfusion Quantitative"",""LUNG PERFUSION QUANTITATIVE""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Lung Perfusion Quantitative + Ventilation","LUNG PERFUSION QUANTITATIVE VENTILATION","[""78598-26""]","78598","26","0.83","OTHER","Chest","not_applicable","","[""Lung Perfusion Quantitative + Ventilation"",""LUNG PERFUSION QUANTITATIVE VENTILATION""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Thyroid Uptake Single","THYROID UPTAKE SINGLE","[""78012-26""]","78012","26","0.19","NM_PET","Head/Neck","not_applicable","","[""Thyroid Uptake Single"",""THYROID UPTAKE SINGLE""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Thyroid Scan w/ Flow","THYROID SCAN W FLOW","[""78013-26""]","78013","26","0.36","NM_PET","Head/Neck","with","","[""Thyroid Scan w/ Flow"",""THYROID SCAN W FLOW""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Thyroid Scan w/ Flow & Uptake","THYROID SCAN W FLOW AND UPTAKE","[""78014-26""]","78014","26","0.49","NM_PET","Head/Neck","with","","[""Thyroid Scan w/ Flow \u0026 Uptake"",""THYROID SCAN W FLOW AND UPTAKE""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Thyroid Metastatic Survey Limited","THYROID METASTATIC SURVEY LIMITED","[""78015-26""]","78015","26","0.65","NM_PET","Head/Neck","not_applicable","","[""Thyroid Metastatic Survey Limited"",""THYROID METASTATIC SURVEY LIMITED""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Thyroid Metastatic Survey Additional Studies","THYROID METASTATIC SURVEY ADDITIONAL STUDIES","[""78016-26""]","78016","26","0.8","NM_PET","Head/Neck","not_applicable","","[""Thyroid Metastatic Survey Additional Studies"",""THYROID METASTATIC SURVEY ADDITIONAL STUDIES""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Thyroid Metastatic Survey Whole Body","THYROID METASTATIC SURVEY WHOLE BODY","[""78018-26""]","78018","26","0.84","NM_PET","Head/Neck","not_applicable","","[""Thyroid Metastatic Survey Whole Body"",""THYROID METASTATIC SURVEY WHOLE BODY""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Parathyroid Planar","PARATHYROID PLANAR","[""78071-26""]","78071","26","1.17","NM_PET","Head/Neck","not_applicable","","[""Parathyroid Planar"",""PARATHYROID PLANAR""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Parathyroid SPECT/CT","PARATHYROID SPECT CT","[""78072-26""]","78072","26","1.56","NM_PET","Head/Neck","not_applicable","","[""Parathyroid SPECT/CT"",""PARATHYROID SPECT CT""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Liver Scan Static","LIVER SCAN STATIC","[""78201-26""]","78201","26","0.43","NM_PET","Abdomen","not_applicable","","[""Liver Scan Static"",""LIVER SCAN STATIC""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Liver Scan w/ Flow","LIVER SCAN W FLOW","[""78202-26""]","78202","26","0.5","NM_PET","Abdomen","with","","[""Liver Scan w/ Flow"",""LIVER SCAN W FLOW""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Liver/Spleen Scan Static","LIVER SPLEEN SCAN STATIC","[""78215-26""]","78215","26","0.48","NM_PET","Abdomen","not_applicable","","[""Liver/Spleen Scan Static"",""LIVER SPLEEN SCAN STATIC""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Liver/Spleen Scan w/ Flow","LIVER SPLEEN SCAN W FLOW","[""78216-26""]","78216","26","0.56","NM_PET","Abdomen","with","","[""Liver/Spleen Scan w/ Flow"",""LIVER SPLEEN SCAN W FLOW""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Hepatobiliary (HIDA) Scan","HEPATOBILIARY HIDA SCAN","[""78226-26""]","78226","26","0.72","NM_PET","Abdomen","not_applicable","","[""Hepatobiliary (HIDA) Scan"",""HEPATOBILIARY HIDA SCAN""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Hepatobiliary (HIDA) w/ CCK","HEPATOBILIARY HIDA W CCK","[""78227-26""]","78227","26","0.88","NM_PET","Abdomen","with","","[""Hepatobiliary (HIDA) w/ CCK"",""HEPATOBILIARY HIDA W CCK""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Gastric Emptying Study (GES)","GASTRIC EMPTYING STUDY GES","[""78264-26""]","78264","26","0.77","NM_PET","Abdomen","not_applicable","","[""Gastric Emptying Study (GES)"",""GASTRIC EMPTYING STUDY GES""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Gastric Emptying w/ Small Bowel","GASTRIC EMPTYING W SMALL BOWEL","[""78265-26""]","78265","26","0.96","NM_PET","Abdomen","with","","[""Gastric Emptying w/ Small Bowel"",""GASTRIC EMPTYING W SMALL BOWEL""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Gastric Emptying w/ Small + Large Bowel","GASTRIC EMPTYING W SMALL LARGE BOWEL","[""78266-26""]","78266","26","1.05","NM_PET","Abdomen","with","","[""Gastric Emptying w/ Small + Large Bowel"",""GASTRIC EMPTYING W SMALL LARGE BOWEL""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Meckel Scan/GI Bleed","MECKEL SCAN GI BLEED","[""78278-26""]","78278","26","0.97","NM_PET","Abdomen","not_applicable","","[""Meckel Scan/GI Bleed"",""MECKEL SCAN GI BLEED""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Tagged RBC Scan (GI Bleed)","TAGGED RBC SCAN GI BLEED","[""78290-26""]","78290","26","0.66","NM_PET","Abdomen","not_applicable","","[""Tagged RBC Scan (GI Bleed)"",""TAGGED RBC SCAN GI BLEED""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Renal Scan Static","RENAL SCAN STATIC","[""78700-26""]","78700","26","0.44","NM_PET","Abdomen","not_applicable","","[""Renal Scan Static"",""RENAL SCAN STATIC""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Renal Scan w/ Flow","RENAL SCAN W FLOW","[""78707-26""]","78707","26","0.94","NM_PET","Abdomen","with","","[""Renal Scan w/ Flow"",""RENAL SCAN W FLOW""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"MAG3 Lasix Renogram","MAG3 LASIX RENOGRAM","[""78708-26""]","78708","26","1.18","NM_PET","Abdomen","not_applicable","","[""MAG3 Lasix Renogram"",""MAG3 LASIX RENOGRAM""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Renal Scan w/ Drug Addl","RENAL SCAN W DRUG ADDL","[""78709-26""]","78709","26","1.37","NM_PET","Abdomen","with","","[""Renal Scan w/ Drug Addl"",""RENAL SCAN W DRUG ADDL""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Renal Function (GFR)","RENAL FUNCTION GFR","[""78725-26""]","78725","26","0.37","OTHER","Abdomen","not_applicable","","[""Renal Function (GFR)"",""RENAL FUNCTION GFR""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Renal Transplant Scan","RENAL TRANSPLANT SCAN","[""78730-26""]","78730","26","0.15","OTHER","Abdomen","not_applicable","","[""Renal Transplant Scan"",""RENAL TRANSPLANT SCAN""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Ureteral Reflux Study","URETERAL REFLUX STUDY","[""78740-26""]","78740","26","0.56","OTHER","Abdomen","not_applicable","","[""Ureteral Reflux Study"",""URETERAL REFLUX STUDY""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"PET Limited Area","PET LIMITED AREA","[""78811-26""]","78811","26","1.5","NM_PET","PET","not_applicable","","[""PET Limited Area"",""PET LIMITED AREA""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"PET Skull to Thigh","PET SKULL TO THIGH","[""78812-26""]","78812","26","1.88","NM_PET","Head/Neck","not_applicable","","[""PET Skull to Thigh"",""PET SKULL TO THIGH""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"PET Whole Body","PET WHOLE BODY","[""78813-26""]","78813","26","1.95","NM_PET","PET","not_applicable","","[""PET Whole Body"",""PET WHOLE BODY""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"PET/CT Limited Area","PET CT LIMITED AREA","[""78814-26""]","78814","26","2.15","NM_PET","PET","not_applicable","","[""PET/CT Limited Area"",""PET CT LIMITED AREA""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"PET/CT Skull to Thigh","PET CT SKULL TO THIGH","[""78815-26""]","78815","26","2.38","NM_PET","Head/Neck","not_applicable","","[""PET/CT Skull to Thigh"",""PET CT SKULL TO THIGH""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"PET/CT Whole Body","PET CT WHOLE BODY","[""78816-26""]","78816","26","2.44","NM_PET","PET","not_applicable","","[""PET/CT Whole Body"",""PET CT WHOLE BODY""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Brain PET","BRAIN PET","[""78608-26""]","78608","26","1.46","NM_PET","Head/Neck","not_applicable","","[""Brain PET"",""BRAIN PET""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Brain PET Metabolic","BRAIN PET METABOLIC","[""78609-26""]","78609","26","1.46","NM_PET","Head/Neck","not_applicable","","[""Brain PET Metabolic"",""BRAIN PET METABOLIC""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"SPECT/CT Single Area","SPECT CT SINGLE AREA","[""78830-26""]","78830","26","1.45","NM_PET","SPECT","not_applicable","","[""SPECT/CT Single Area"",""SPECT CT SINGLE AREA""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"SPECT 2+ Areas","SPECT 2 AREAS","[""78831-26""]","78831","26","1.77","NM_PET","SPECT","not_applicable","","[""SPECT 2+ Areas"",""SPECT 2 AREAS""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"SPECT/CT 2+ Areas","SPECT CT 2 AREAS","[""78832-26""]","78832","26","2.07","NM_PET","SPECT","not_applicable","","[""SPECT/CT 2+ Areas"",""SPECT CT 2 AREAS""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Adrenal Scan","ADRENAL SCAN","[""78070-26""]","78070","26","0.78","NM_PET","Abdomen","not_applicable","","[""Adrenal Scan"",""ADRENAL SCAN""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Adrenal Scan w/ Drug","ADRENAL SCAN W DRUG","[""78075-26""]","78075","26","0.72","NM_PET","Abdomen","with","","[""Adrenal Scan w/ Drug"",""ADRENAL SCAN W DRUG""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Bone Marrow Scan Limited","BONE MARROW SCAN LIMITED","[""78104-26""]","78104","26","0.78","NM_PET","Other NM","not_applicable","","[""Bone Marrow Scan Limited"",""BONE MARROW SCAN LIMITED""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Spleen Scan","SPLEEN SCAN","[""78185-26""]","78185","26","0.39","NM_PET","Abdomen","not_applicable","","[""Spleen Scan"",""SPLEEN SCAN""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Lymph Scan","LYMPH SCAN","[""78195-26""]","78195","26","1.17","NM_PET","Other NM","not_applicable","","[""Lymph Scan"",""LYMPH SCAN""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Salivary Gland Scan","SALIVARY GLAND SCAN","[""78230-26""]","78230","26","0.44","NM_PET","Other NM","not_applicable","","[""Salivary Gland Scan"",""SALIVARY GLAND SCAN""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Salivary Gland Scan Serial","SALIVARY GLAND SCAN SERIAL","[""78231-26""]","78231","26","0.51","NM_PET","Other NM","not_applicable","","[""Salivary Gland Scan Serial"",""SALIVARY GLAND SCAN SERIAL""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Salivary Gland Scan w/ Drug","SALIVARY GLAND SCAN W DRUG","[""78232-26""]","78232","26","0.46","NM_PET","Other NM","with","","[""Salivary Gland Scan w/ Drug"",""SALIVARY GLAND SCAN W DRUG""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Bone Density NM","BONE DENSITY NM","[""78350-26""]","78350","26","0.21","OTHER","Other NM","not_applicable","","[""Bone Density NM"",""BONE DENSITY NM""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Tumor Localization Limited","TUMOR LOCALIZATION LIMITED","[""78800-26""]","78800","26","0.62","NM_PET","Other NM","not_applicable","","[""Tumor Localization Limited"",""TUMOR LOCALIZATION LIMITED""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Tumor Localization Multiple Areas","TUMOR LOCALIZATION MULTIPLE AREAS","[""78801-26""]","78801","26","0.71","NM_PET","Other NM","not_applicable","","[""Tumor Localization Multiple Areas"",""TUMOR LOCALIZATION MULTIPLE AREAS""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Tumor Localization Whole Body","TUMOR LOCALIZATION WHOLE BODY","[""78802-26""]","78802","26","0.78","NM_PET","Other NM","not_applicable","","[""Tumor Localization Whole Body"",""TUMOR LOCALIZATION WHOLE BODY""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Tumor SPECT","TUMOR SPECT","[""78803-26""]","78803","26","1.06","NM_PET","Other NM","not_applicable","","[""Tumor SPECT"",""TUMOR SPECT""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Tumor SPECT/CT","TUMOR SPECT CT","[""78804-26""]","78804","26","0.98","NM_PET","Other NM","not_applicable","","[""Tumor SPECT/CT"",""TUMOR SPECT CT""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Brain Scan Static","BRAIN SCAN STATIC","[""78601-26""]","78601","26","0.5","NM_PET","Head/Neck","not_applicable","","[""Brain Scan Static"",""BRAIN SCAN STATIC""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Brain Scan w/ Flow","BRAIN SCAN W FLOW","[""78605-26""]","78605","26","0.52","NM_PET","Head/Neck","with","","[""Brain Scan w/ Flow"",""BRAIN SCAN W FLOW""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Brain Scan w/ Flow Quantitative","BRAIN SCAN W FLOW QUANTITATIVE","[""78606-26""]","78606","26","0.62","NM_PET","Head/Neck","with","","[""Brain Scan w/ Flow Quantitative"",""BRAIN SCAN W FLOW QUANTITATIVE""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Brain Shunt Study","BRAIN SHUNT STUDY","[""78610-26""]","78610","26","0.29","OTHER","Head/Neck","not_applicable","","[""Brain Shunt Study"",""BRAIN SHUNT STUDY""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"CSF Flow Study","CSF FLOW STUDY","[""78630-26""]","78630","26","0.66","NM_PET","Head/Neck","not_applicable","","[""CSF Flow Study"",""CSF FLOW STUDY""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"CSF Flow Study (Cisternogram)","CSF FLOW STUDY CISTERNOGRAM","[""78635-26""]","78635","26","0.59","NM_PET","Head/Neck","not_applicable","","[""CSF Flow Study (Cisternogram)"",""CSF FLOW STUDY CISTERNOGRAM""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"CSF Shunt Study","CSF SHUNT STUDY","[""78645-26""]","78645","26","0.56","NM_PET","Head/Neck","not_applicable","","[""CSF Shunt Study"",""CSF SHUNT STUDY""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"CSF Leakage","CSF LEAKAGE","[""78650-26""]","78650","26","0.59","NM_PET","Head/Neck","not_applicable","","[""CSF Leakage"",""CSF LEAKAGE""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Fluoroscopy < 1 Hour","FLUOROSCOPY 1 HOUR","[""76000-26""]","76000","26","0.3","FLUORO","General","not_applicable","","[""Fluoroscopy \u003c 1 Hour"",""FLUOROSCOPY 1 HOUR""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Esophagram/Barium Swallow","ESOPHAGRAM BARIUM SWALLOW","[""74220-26""]","74220","26","0.59","FLUORO","Abdomen","not_applicable","","[""Esophagram/Barium Swallow"",""ESOPHAGRAM BARIUM SWALLOW""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Modified Barium Swallow (MBS)","MODIFIED BARIUM SWALLOW MBS","[""74230-26""]","74230","26","0.52","FLUORO","Abdomen","not_applicable","","[""Modified Barium Swallow (MBS)"",""MODIFIED BARIUM SWALLOW MBS""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Upper GI (UGI) Single Contrast","UPPER GI UGI SINGLE","[""74240-26""]","74240","26","0.78","FLUORO","Abdomen","not_applicable","","[""Upper GI (UGI) Single Contrast"",""UPPER GI UGI SINGLE""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Upper GI (UGI) Double Contrast","UPPER GI UGI DOUBLE","[""74246-26""]","74246","26","0.88","FLUORO","Abdomen","not_applicable","","[""Upper GI (UGI) Double Contrast"",""UPPER GI UGI DOUBLE""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"UGI w/ SBFT","UGI W SBFT","[""74248-26""]","74248","26","0.68","FLUORO","Abdomen","with","","[""UGI w/ SBFT"",""UGI W SBFT""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Small Bowel Follow-Through (SBFT)","SMALL BOWEL FOLLOW THROUGH SBFT","[""74250-26""]","74250","26","0.79","FLUORO","Abdomen","not_applicable","","[""Small Bowel Follow-Through (SBFT)"",""SMALL BOWEL FOLLOW THROUGH SBFT""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Barium Enema (BE) Single Contrast","BARIUM ENEMA BE SINGLE","[""74270-26""]","74270","26","1.01","FLUORO","Abdomen","not_applicable","","[""Barium Enema (BE) Single Contrast"",""BARIUM ENEMA BE SINGLE""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Barium Enema (BE) Double Contrast","BARIUM ENEMA BE DOUBLE","[""74280-26""]","74280","26","1.23","FLUORO","Abdomen","not_applicable","","[""Barium Enema (BE) Double Contrast"",""BARIUM ENEMA BE DOUBLE""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Barium Enema w/ Air Contrast","BARIUM ENEMA W AIR","[""74283-26""]","74283","26","1.97","FLUORO","Abdomen","with","","[""Barium Enema w/ Air Contrast"",""BARIUM ENEMA W AIR""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
"Cholangiogram IOC","CHOLANGIOGRAM IOC","[""74300-26""]","74300","26","0.26","FLUORO","Abdomen","not_applicable","","[""Cholangiogram IOC"",""CHOLANGIOGRAM IOC""]","[]","[]","[]","true","2026-07-01T00:00:00Z","2026-07-01T00:00:00Z"
